total_amt,receipt_id,invoice_id,invoice_item_id,item_charge
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A18B7040A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A18E5673A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1911596A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A193FBC9A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A196E1FCA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A199A11FA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A19C8752A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A19F4675A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1A22CA8A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1A4EBCBA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1A7AAEEA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1AA9121A211020AF2129A61,426
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1AD9E64A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1B05D87A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1B31CAAA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1B602DDA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1B8C200A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1BB8123A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1BE4046A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1C12679A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1C3E59CA211020AF2129A61,408
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1C6A4BFA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1C963E2A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1CC2305A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1CF3048A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1D1EF6BA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1D4FCAEA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1D7BBD1A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1DA7AF4A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1DD3A17A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1E0204AA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1E2DF6DA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1E5C5A0A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1E8ABD3A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1EB9206A211020AF2129A61,396
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1EE9F49A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1F15E6CA211020AF2129A61,1252
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1F4449FA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1F703C2A211020AF2129A61,1129
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1F9C2E5A211020AF2129A61,715
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1FCD028A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A1FFB65BA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A202757EA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A2055BB1A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A2081AD4A211020AF2129A61,402
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A20B2817A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A20DE73AA211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A211B7CDA211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A2149E00A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A2175D23A211020AF2129A61,1252
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A21A1C46A211020AF2129A61,426
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A21D0279A211020AF2129A61,312
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A27BEAB3A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A2AA74F6A211020AF2129A61,304
21894,2522-0889,11E71379A2D0258DA211020AF2129A61,11E71379A2ADA949A211020AF2129A61,304
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A5918F4DA211020AF2129A61,312
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A5944E70A211020AF2129A61,420
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A59734A3A211020AF2129A61,402
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A59A41E6A211020AF2129A61,1252
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A59D2819A211020AF2129A61,1683
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A59FE73CA211020AF2129A61,2641
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A5A2CD6FA211020AF2129A61,1443
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A5A58C92A211020AF2129A61,402
8951,2411-9760,11E71379A5C39C03A211020AF2129A61,11E71379A5A872C5A211020AF2129A61,396
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A9419EC3A211020AF2129A61,949
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A94484F6A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A9476B29A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A94A9F7CA211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A94D5E9FA211020AF2129A61,426
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A9501DC2A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A952DCE5A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A9559C08A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A958823BA211020AF2129A61,312
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A95B415EA211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A95E2791A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A960E6B4A211020AF2129A61,312
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A963CCE7A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A9668C0AA211020AF2129A61,1252
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A9694B2DA211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A96C3160A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A96EF083A211020AF2129A61,304
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A971AFA6A211020AF2129A61,312
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A97495D9A211020AF2129A61,312
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A97754FCA211020AF2129A61,1252
9079,2467-7047,11E71379A9B3E911A211020AF2129A61,11E71379A97A141FA211020AF2129A61,304
6312,2547-4781,11E71379AAADB260A211020AF2129A61,11E71379AA8C478CA211020AF2129A61,1443
6312,2547-4781,11E71379AAADB260A211020AF2129A61,11E71379AA8F06AFA211020AF2129A61,1252
6312,2547-4781,11E71379AAADB260A211020AF2129A61,11E71379AA91ECE2A211020AF2129A61,1252
6312,2547-4781,11E71379AAADB260A211020AF2129A61,11E71379AA94AC05A211020AF2129A61,699
6312,2547-4781,11E71379AAADB260A211020AF2129A61,11E71379AA985588A211020AF2129A61,1252
6312,2547-4781,11E71379AAADB260A211020AF2129A61,11E71379AA9B14ABA211020AF2129A61,414
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC6CC7D8A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC6FAE0BA211020AF2129A61,396
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC72BB4EA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC75A181A211020AF2129A61,1135
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC7860A4A211020AF2129A61,396
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC7B46D7A211020AF2129A61,1252
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC7E2D0AA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC81133DA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC83D160A211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC86B793A211020AF2129A61,949
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC899DC6A211020AF2129A61,1252
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC8C5CE9A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC8F913CA211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC92776FA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC953692A211020AF2129A61,1252
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC981CC5A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC9ADBE8A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379AC9DC21BA211020AF2129A61,414
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACA0A84EA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACA36771A211020AF2129A61,396
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACA64DA4A211020AF2129A61,408
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACA933D7A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACAC1A0AA211020AF2129A61,1252
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACAF003DA211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACB1BF60A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACB4CCA3A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACB78BC6A211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACBA71F9A211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACBD582CA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACC0174FA211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACC2FD82A211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACC5BCA5A211020AF2129A61,312
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACC87BC8A211020AF2129A61,304
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACE5A0D9A211020AF2129A61,420
16634,2493-9271,11E71379AD27DA44A211020AF2129A61,11E71379ACE8AE1CA211020AF2129A61,304
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379ADFEB21FA211020AF2129A61,1252
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE019852A211020AF2129A61,420
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE045775A211020AF2129A61,699
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE073DA8A211020AF2129A61,950
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE0A23DBA211020AF2129A61,420
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE0D0A0EA211020AF2129A61,699
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE0FC931A211020AF2129A61,699
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE12AF64A211020AF2129A61,699
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE159597A211020AF2129A61,1683
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE1854BAA211020AF2129A61,1129
9431,2141-0812,11E71379AE3AA9F1A211020AF2129A61,11E71379AE1B13DDA211020AF2129A61,781
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B05A7C17A211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B05D624AA211020AF2129A61,396
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B060487DA211020AF2129A61,420
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B06307A0A211020AF2129A61,312
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B065C6C3A211020AF2129A61,1683
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B068ACF6A211020AF2129A61,699
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B06B6C19A211020AF2129A61,312
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B06E524CA211020AF2129A61,715
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B071116FA211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B073F7A2A211020AF2129A61,715
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B076DDD5A211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B079C408A211020AF2129A61,312
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B07CAA3BA211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B07FB77EA211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B0829DB1A211020AF2129A61,312
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B08583E4A211020AF2129A61,312
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B0886A17A211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B08B504AA211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B08EF9CDA211020AF2129A61,304
8924,2119-6703,11E71379B0CA2E4FA211020AF2129A61,11E71379B091E000A211020AF2129A61,304
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B2112CB9A211020AF2129A61,420
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B21412ECA211020AF2129A61,432
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B216F91FA211020AF2129A61,420
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B219B842A211020AF2129A61,312
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B21C9E75A211020AF2129A61,402
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B21F84A8A211020AF2129A61,1252
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B22243CBA211020AF2129A61,312
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B22529FEA211020AF2129A61,402
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B227E921A211020AF2129A61,699
4963,2008-3883,11E71379B2484285A211020AF2129A61,11E71379B22AA844A211020AF2129A61,312
304,2610-7068,11E71379B340AC87A211020AF2129A61,11E71379B33B2E41A211020AF2129A61,304
3120,2712-2991,11E71379B35D8378A211020AF2129A61,11E71379B344CB3CA211020AF2129A61,1989
3120,2712-2991,11E71379B35D8378A211020AF2129A61,11E71379B34FEED9A211020AF2129A61,699
3120,2712-2991,11E71379B35D8378A211020AF2129A61,11E71379B352FC1CA211020AF2129A61,432
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4061F45A211020AF2129A61,1129
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4090578A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B40BC49BA211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B40EAACEA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4119101A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4147734A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4173657A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B41A439AA211020AF2129A61,432
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B41D29CDA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4201000A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B422CF23A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4258E46A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4287479A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B42B339CA211020AF2129A61,402
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B42E19CFA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B430D8F2A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B433BF25A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B436A558A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4398B8BA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B43C98CEA211020AF2129A61,699
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B43F57F1A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4421714A211020AF2129A61,1252
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B444FD47A211020AF2129A61,402
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4480A8AA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B44AC9ADA211020AF2129A61,1135
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B44DAFE0A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4506F03A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4532E26A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4561459A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B458D37CA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B45B929FA211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B45E78D2A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B46137F5A211020AF2129A61,304
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4641E28A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B466DD4BA211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4699C6EA211020AF2129A61,408
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B46CA9B1A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B46F8FE4A211020AF2129A61,1038
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4727617A211020AF2129A61,312
16425,2176-1315,11E71379B4E4E672A211020AF2129A61,11E71379B4807EE6A211020AF2129A61,304
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5DD773BA211020AF2129A61,834
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5E05D6EA211020AF2129A61,1129
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5E31C91A211020AF2129A61,420
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5E602C4A211020AF2129A61,402
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5E8E8F7A211020AF2129A61,1252
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5EBA81AA211020AF2129A61,420
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5EE8E4DA211020AF2129A61,312
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5F17480A211020AF2129A61,312
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5F45AB3A211020AF2129A61,402
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5F740E6A211020AF2129A61,1252
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5FA4E29A211020AF2129A61,1683
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B5FD345CA211020AF2129A61,699
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B600419FA211020AF2129A61,1683
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B60327D2A211020AF2129A61,1252
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B605E6F5A211020AF2129A61,699
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B608F438A211020AF2129A61,699
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B60BDA6BA211020AF2129A61,420
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B60EC09EA211020AF2129A61,402
15040,2054-7920,11E71379B648958DA211020AF2129A61,11E71379B6117FC1A211020AF2129A61,768
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B97AC24FA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B97DA882A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B98067A5A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B98326C8A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9860CFBA211020AF2129A61,1240
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9891A3EA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B98C0071A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B98EBF94A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9917EB7A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B994B30AA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B997993DA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B99A5860A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B99D65A3A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9A024C6A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9A2E3E9A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9A5CA1CA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9A8B04FA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9AB9682A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9AE7CB5A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9B162E8A211020AF2129A61,402
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9B4702BA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9B7565EA211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9BA1581A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9BCFBB4A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9BFBAD7A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9C2A10AA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9C5602DA211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9C86D70A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9CB53A3A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9CE12C6A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9D0D1E9A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9D3DF2CA211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9D6C55FA211020AF2129A61,709
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9D98482A211020AF2129A61,304
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9DC6AB5A211020AF2129A61,312
12543,2869-5721,11E71379BA3D9CF1A211020AF2129A61,11E71379B9DF29D8A211020AF2129A61,304
13552,2104-5319,11E71379BC5F44E4A211020AF2129A61,11E71379BBEAB0A2A211020AF2129A61,420
13552,2104-5319,11E71379BC5F44E4A211020AF2129A61,11E71379BBF537FFA211020AF2129A61,768
13552,2104-5319,11E71379BC5F44E4A211020AF2129A61,11E71379BBF7F722A211020AF2129A61,1252
13552,2104-5319,11E71379BC5F44E4A211020AF2129A61,11E71379BBFAB645A211020AF2129A61,312
13552,2104-5319,11E71379BC5F44E4A211020AF2129A61,11E71379BBFD9C78A211020AF2129A61,312
